Sample_text,Category,Final Label,Female_biased,Not Female_biased
তারেক আর খালেদা জিয়ার বালের যোগ্যতা নেই তোদের   তুই আই আমরা উচু করে নিয়ে দাড়িয়ে আছি,Gender,Hateful,Offensive,Offensive
সালিরা মিস ওয়ার্ল্ড আইছে নাকি গাজাখুরী কথা বলতে আইসে,Gender,Hateful,Offensive,Offensive
দেশেনেএি বেগম খালেদা জিয়া আপনাকে অনেক ধন্যবাদ আপনি চালিয়ে জান এবং আমাদের কে চালিয়ে যাওয়ার সুযোগ দিন আমরা তো আপনার অপেখ্যা আছি,Gender,Hateful,Not Hateful,Not Hateful
প্রথম আলো তে যারা চাকরি করে তাদের সবার মায়ের গনোরিয়া ছিল যখন তারা তাদের মায়ের গর্ভে ছিল  সেলিম ওসমান এর কোথায় ঠিক এক নম্বর এর খানকির পোলা,Gender,Hateful,Harmful,Harmful
সৌভিকের যে বন্ধু এখানে রিপ্লাই দিয়ে গালাগাল দিবে তার মায়ের ভোদার ভিত্রে ধোন হান্দাইয়া কাম রস বাইর করমু,Gender,Hateful,Sexual Harassments,Sexual Harassments
মাগি দের জন্য দেশ টা নষ্ট হয়ে যাচ্ছে,Gender,Hateful,Harmful,Harmful
বেহায়ার মত এমন পর্ণ ভিডিও বানাইতাছে,Gender,Hateful,Offensive,Offensive
অাগে ফাসি দে পরে অভিযোগ,Gender,Hateful,Violence,Violence
বালের ব্যাকগ্রাউন্ড মিউজিক লাগাইসো,Gender,Hateful,Offensive,Offensive
তুই কি পতিতালয়ে জন্ম্য নিছিস,Gender,Hateful,Sexual Harassments,Sexual Harassments
মেধাহীন আবাল আর দেখতে চাই না,Gender,Hateful,Offensive,Offensive
এটা মেয়ে নাকি হিজড়া কিছুইত বুজলাম না,Gender,Hateful,Offensive,Offensive
মাঝে মধ্যে আমাদের ভাষা টাকে কেন অপমান করছিস,Gender,Hateful,Offensive,Offensive
সিয়াম একটা পাডার পো পাডা,Gender,Hateful,Sexual Harassments,Offensive
কত জন যে চুদছে মাগীর ভোদাতে  স্পর্শীয়া মাগী,Gender,Hateful,Sexual Harassments,Sexual Harassments
ছি ছি ছি এই মাদার চোদরা বেলে উপস্হাপক,Gender,Hateful,Sexual Harassments,Sexual Harassments
সবাই দুধ ভাসাইয়া আশে টিভির সামনে,Gender,Hateful,Offensive,Offensive
শালা রাজাকারের বাচ্চা আর মাগি,Gender,Hateful,Harmful,Harmful
বাংলাদেশ টা ওদের মত কিছু লোকের জন্য দেশটাকে ডুবিয়ে গেছে,Gender,Hateful,Harmful,Harmful
হেডার ঘরে হেডার মাইয়া বালের মাইয়া,Gender,Hateful,Sexual Harassments,Sexual Harassments
খানকির পোলাগো জবাই দেয়া দরকার,Gender,Hateful,Violence,Violence
আগে অর ফাসি তার পরে অন্য কথা,Gender,Hateful,Violence,Violence
আইভি সাথে নির্বাচন করতে হলে খালেদা জিয়া লাগবে আপনার কোন ভাগা হবে না,Gender,Hateful,Offensive,Offensive
শুওরের বাচ্চার লিঙ্গ কেটে 100 ভাগ করব,Gender,Hateful,Violence,Violence
এই সালা ও নাজমুল হুদার কারনে খালেদা জিয়া বাড়ি চাড়েতে হইচে,Gender,Hateful,Offensive,Offensive
এইডা কি হল   আমি তো ভাবলাম ফাসি হবে  বেচারা,Gender,Hateful,Offensive,Offensive
অ্যাটনি জেনারেল পদত্যাগ করলে রাজাকারদের ফাসি দেবে কে,Gender,Hateful,Violence,Violence
আরে তুই তো বাজারের মেয়ে থেকেও খারাপ,Gender,Hateful,Offensive,Offensive
বেগম খালেদা জিয়া এবং বেগম হাসিনা দুই জনই অপরাধি কিন্তু বাংলাদেশের আদালত তা প্রমান করতে পারবেনা এগুলো নাটক আর হয়রানি ছাড়া কিছু নয়,Gender,Hateful,Offensive,Offensive
খানকির পোলা রোহিঙ্গারা বাংলাদেশে ঢুকলে কি তোর কোন সমস্যা,Gender,Hateful,Harmful,Harmful
খালেদা জিয়াকে বাংলাদেশের কোন কারা গারে রাখতে পারবেনা   এর পরও যদি কারাগারে রাখে তাহলে ঐ কারাগারে তাকেও রাখা হবে,Gender,Hateful,Harmful,Violence
ইজ্জত আর রাখলি না খানকির পয়দা,Gender,Hateful,Sexual Harassments,Sexual Harassments
আজ একদম সিওর হলাম ওর কোন ইজজত নাই,Gender,Hateful,Offensive,Offensive
ওর পুরস্কার ফেরত নেওয়া হোক আর ফাসি দেওয়া হোক,Gender,Hateful,Violence,Violence
ফালতু মেয়ে নিয়ে ফালতু পেচাল,Gender,Hateful,Offensive,Offensive
শামিম ভাই আপনি একজন চরম চাপাবাজ,Gender,Hateful,Offensive,Offensive
বালের আবালের মত খালি ইংলিশ মারাও না,Gender,Hateful,Offensive,Offensive
হুর চুরের ঘরের চুর  তোর চেহারা দেখলেই চুর চুর লাগে,Gender,Hateful,Offensive,Offensive
দুধ গোলা এত্ত বড় করে পেলছে কেমনে,Gender,Hateful,Offensive,Offensive
এই ইন্টারভিউ দেখার পরে মনে হচ্ছে সোনিকা একটা মাগী,Gender,Hateful,Sexual Harassments,Sexual Harassments
এই জংলী প্রাণিটার নাম কি মাথায় আওয়ামি কাউয়ার বাসা,Gender,Hateful,Offensive,Offensive
বাইরে থাক আর গুঁতাগুঁতি কর,Gender,Hateful,Offensive,Offensive
