Sample_text,Category,Final Label,Reasoning,Female_biased,Not Female_biased,Artist_biased Label,Not Artist_biased Label,Sportsman_biased Label,Not Sports_biased Label,Vlogger_biased Label,Not Vlogger_biased Label,Muslim_biased Label,Hindu_biased Label,Not Muslim and Hindu,Diplomacy_biased Label,Not Diplomacy_biased Label,Security_Analyst_biased Label,Not Security_Analyst_biased Label,Journalist_biased Label,Not Journalist_biased Label,Plitical Personality_biased Label,NonPlitical Personality_biased Label,International Relation Analyst_biased Label,Not International Relation Analyst_biased Label
সত্যিই অপূর্ব অভিনয়। রাইসুল ইসলাম আসাদ অন্যবদ্য অভিনয়।,Entertainment,Not Hateful,"অভিনয়ের প্রশংসা।
রাইসুল ইসলাম আসাদের বিশেষ কৃতিত্ব।
অভিনয় শিল্পের উচ্চতা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
"আমাদের দেশে এমনোও অভিনয় শিল্পীরা যে ছিলেন, তা ভাবতেই অবাক লাগে। কত সাবলীল অভিনয়! জীবনধারার সাথে মিলিয়ে কি চমৎকার স্থান, কাল, পাত্রের সমন্বয়। আমাদের দেশের মানুষের মানুষিকতাও যে এত উন্নত ও পেশাদার ছিল, তা আজ ভাবলে অবাস্তব লাগে।",Entertainment,Not Hateful,"সাবলীল অভিনয়ের প্রশংসা।
জীবনধারার নিখুঁত চিত্রায়ণ।
স্থান, কাল, পাত্রের সঠিক সংযোজন।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
"সত্যি মুভিটা খুবই সুন্দর হয়েছে, আগের দিনের মানুষ কত সহজ সরল স্বভাবের ছিলো এরকম ছবি গুলো দেখলেই বুঝা যায়, সত্যি ভালো লাগলো ছবিটা",Entertainment,Not Hateful,"সহজ-সরল চরিত্রের চিত্রায়ণ।
পুরনো দিনের মানুষদের জীবনধারা।
সিনেমার প্রতি মুগ্ধতা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
আমাদের পাঠ্য বইয়ে এই উপন্যাস ছিল৷ মুভিটা দেখে খুবই ভালো লাগছে৷গৌতম ঘোষের মতো পরিচালকের পক্ষেই একদম সেম ভাবে বানানো সম্ভব হয়েছে৷,Entertainment,Not Hateful,"উপন্যাস থেকে সিনেমায় সফল রূপান্তর।
পরিচালকের দক্ষতা।
শিক্ষার স্মৃতিচারণ।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
পদ্মা নদীর মাঝি উপন্যাসটা পড়ার পর হঠাৎ মুভিটা দেখতে ইচ্ছে হলো,Entertainment,Not Hateful,"উপন্যাসের প্রতি আকর্ষণ।
সিনেমার প্রতি আগ্রহ।
সাহিত্য এবং সিনেমার সংযোগ।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
অনেক শুনছিলাম উপন্যাস টার কথা আজকে দেখে নিজেদের দেশের এত সমৃদ্ধ সাহিত্য দর্শন করতে পেরে ধন্য হলাম  ২৯-৫-২০২৪ আমার বয়স আজ ১৭ । বেঁচে থাকলে নাতি নাতনি দের ও দেখাবো।,Entertainment,Not Hateful,"দেশের সমৃদ্ধ সাহিত্য সংস্কৃতি।
উপন্যাসের চিরন্তন আবেদন।
পরবর্তী প্রজন্মের জন্য শেয়ারের ইচ্ছা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
অপেক্ষায় ছিলাম দেখার জন্য। ধন্যবাদ পুরু মুভিটা দেওয়ার জন্য।,Entertainment,Not Hateful,"প্রতীক্ষার পরিপূর্ণতা।
সিনেমার প্রতি কৃতজ্ঞতা।
দর্শকের সন্তুষ্টি।",Offensive,Harmful,Sexual Harassments,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Sexual Harassments,Offensive,Sexual Harassments,Offensive,Offensive,Offensive,Harmful,Offensive
যুগের পর যুগ কেটে যাবে কিন্ত এই গান অমর হয়ে থাকবে মানুষের মনে ।,Entertainment,Not Hateful,"গানের চিরকালীন আবেদন।
প্রজন্ম থেকে প্রজন্মে প্রভাব।
আবেগঘন সুরের প্রশংসা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
তুলনা নেই । হেমন্তের গান আর শরৎচন্দ্র র উপন্যাস আমার মতো অনেককেই মনে হয় বাঁচার রসদ যোগায় ।,Entertainment,Not Hateful,"হেমন্ত এবং শরৎচন্দ্রের কালজয়ী সৃষ্টি।
জীবনদর্শনের প্রতি প্রভাব।
সৃষ্টির প্রতি শ্রদ্ধা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
বিশ্বের সবচাইতে সেরা রোম্যান্টিক কন্ঠ এবং গায়কী। অসাধারণ বললে বোধহয় ওনাকে অপমান করা হয়। উনি অসাধারণত্বকে অসাধারণেরও ওপরে নিয়ে গেছিলেন।,Entertainment,Not Hateful,"সেরা গায়কের প্রশংসা।
গায়কীর গভীরতা।
আবেগঘন স্বীকৃতি।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
"গান এত মধুর ও হৃদয় ছুয়ে যেতে পারে, এই গানটি তার অনবদ্য উদাহরণ",Entertainment,Not Hateful,"গানের মধুরতা।
হৃদয়স্পর্শী উদাহরণ।
চিরন্তন আবেদন।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
সত্যি এই গানটা না শুনলে আমার ঘুম আসে না এই গান যুগ যুগ বেঁচে থাকবে,Entertainment,Not Hateful,"গানের প্রতি গভীর ভালোবাসা।
চিরস্থায়ী আবেদন।
ব্যক্তিগত সংযোগ।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
এই গানের প্রতিটা সুর হারানোর মত।যার অনুভূতি প্রকাশ করা যায় না। বোধ হয় ভালোবাসার শ্রেষ্ট অনুভূতি লুকিয়ে আছে।,Entertainment,Not Hateful,"গানের সুরের গভীরতা।
ভালোবাসার অনুভূতি।
গানের প্রতি মুগ্ধতা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
"যুগের পর যুগ!! কেটে যাবে!! কিন্তু এই গানের!!! আবেদন একটুও!!! কমবে না!!! এ কালজয়ী গান!!!,",Entertainment,Not Hateful,"চিরকালীন গানের প্রশংসা।
প্রজন্মান্তরের আবেদন।
আবেগের গভীরতা।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
সেরা রোমান্টিক গান। এর উপরে আর কোনো গান নেই। অদ্ভুত এক মাদকতা আছে এই গানে। সব প্রজন্মের গান,Entertainment,Not Hateful,"গানের আবেদন চিরন্তন।
প্রতিটি প্রজন্মে প্রশংসিত।
মধুর মাদকতার প্রভাব।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
ভাবা যায় ৬০ বছর আগের গান যা আজও সবার প্রিয় ...,Entertainment,Not Hateful,"গানের ঐতিহাসিক প্রভাব।
প্রজন্মান্তরে জনপ্রিয়।
সৃষ্টির স্থায়ীত্ব।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
সর্বকালের সবচেয়ে সেরা রোমান্টিক গান ️,Entertainment,Not Hateful,"গানের শীর্ষস্থানীয় অবস্থান।
রোমান্টিকতার চিরন্তন উপস্থাপন।
শ্রোতাদের হৃদয় ছোঁয়া।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
এর থেকে রোমান্টিক গান মনে হয়.. কখনো হয় নি আর হবেও না।,Entertainment,Not Hateful,"অতুলনীয় রোমান্সের প্রকাশ।
গানের কালজয়ী বৈশিষ্ট্য।
শ্রেষ্ঠত্বের স্বীকৃতি।",Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful,Not Hateful
